2017,9,727.0,75.0,-1.0,39.0,20.0,22.0,21.0,25.0,33.0,78.0,40.0,40.0,97.0,38.0,-1.0,14.0,13.0,66.0,27.0,34.0,44.0,3.0
2017,10,560.0,40.0,0.0,38.0,3.0,51.0,6.0,19.0,31.0,38.0,32.0,26.0,96.0,26.0,0.0,10.0,4.0,45.0,10.0,37.0,44.0,4.0
2017,11,466.0,44.0,3.0,32.0,3.0,25.0,28.0,15.0,24.0,44.0,26.0,28.0,61.0,21.0,0.0,7.0,6.0,37.0,12.0,18.0,22.0,10.0
2017,12,430.0,36.0,2.0,30.0,16.0,17.0,5.0,8.0,22.0,54.0,18.0,25.0,73.0,29.0,1.0,2.0,1.0,36.0,7.0,18.0,27.0,3.0
2017,13,467.0,28.0,0.0,29.0,6.0,17.0,9.0,20.0,25.0,65.0,31.0,27.0,84.0,18.0,1.0,4.0,5.0,33.0,4.0,15.0,42.0,4.0
2017,14,468.0,36.0,1.0,30.0,3.0,66.0,14.0,12.0,15.0,42.0,31.0,26.0,85.0,23.0,0.0,6.0,7.0,23.0,7.0,18.0,23.0,0.0
2017,15,321.0,12.0,0.0,21.0,4.0,12.0,7.0,6.0,14.0,37.0,25.0,28.0,56.0,20.0,0.0,7.0,2.0,24.0,4.0,13.0,29.0,0.0
2017,16,273.0,15.0,1.0,20.0,4.0,32.0,3.0,5.0,16.0,22.0,12.0,12.0,42.0,8.0,0.0,5.0,6.0,40.0,1.0,12.0,16.0,1.0
2017,17,151.0,6.0,0.0,11.0,3.0,5.0,2.0,0.0,10.0,19.0,10.0,8.0,24.0,8.0,0.0,6.0,0.0,29.0,0.0,5.0,4.0,1.0
2017,18,53.0,4.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,8.0,4.0,4.0,9.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0
2017,19,52.0,2.0,0.0,6.0,0.0,14.0,5.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0
2017,20,30.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
